pcc,srcc,rmse,ssim,gene
0.6722528937097031,0.6215926764728913,0.3650429575933237,0.5694736169236073,ARHGAP12
0.13434321244373287,0.14571519140291234,0.13889173084238934,0.7522963635731744,ARHGAP20
0.5614321257630178,0.5270272769552123,0.3478205003529472,0.4688633597725197,ARHGAP21
0.46685941198313763,0.4870004798545393,0.47571457018203445,0.3934159775215561,ARHGAP24
0.7915746171922688,0.7086501977189834,0.4047684062073651,0.6684665293344039,ARHGAP26
0.3918528135940726,0.39599169305740883,0.3483598960535499,0.35154066780611415,ARHGAP29
0.6390826668758783,0.5414197033654494,0.2941339717482349,0.5437730290488129,ARHGAP32
0.29264613483699975,0.27111284769654337,0.1943080632907857,0.4417427071200667,ARHGAP33
0.3911217645057252,0.3332526688233379,0.2250208941003589,0.43905071365861553,ARHGAP39
0.4686518513502289,0.41710270134078936,0.26516018196387153,0.43465756504155917,ARHGAP44
0.6836379130880673,0.6542085451240933,0.38821554952120707,0.5845119518769151,ARHGAP5
0.5649381158536232,0.5044729831513272,0.3043337871802129,0.4532486176041445,ARHGAP6
0.6388769673543189,0.6391579235885346,0.49202572722256477,0.5536937539875393,ARHGDIB
0.2347149246771505,0.23803213462606637,0.11683525552043628,0.8081224663417615,ARHGDIG
0.7984186259333051,0.73481063879039,0.418357525704764,0.6957848102472465,ARHGEF10L
0.6154014750134913,0.5600963475300534,0.3381583195273922,0.5148165219210233,ARHGEF11
0.5350886191780501,0.5377427178979373,0.4259661701654035,0.4594978806266617,ARHGEF17
0.7518264479293642,0.7221335134535256,0.43380026152340406,0.6575165964293911,ARHGEF2
0.4927241815959011,0.4946074338214335,0.39229320986027727,0.4398481844909795,ARHGEF25
0.35971176780085307,0.3179622421182685,0.24859598161186058,0.38674668921219446,ARHGEF26
0.46127972257403727,0.41476976344919786,0.23594339439153292,0.47367749275304866,ARHGEF28
0.3294719378497354,0.3256942823495215,0.2856274069845337,0.3380917740217316,ARHGEF3
0.22879275299141852,0.23473959390684176,0.20050351679124476,0.4511234735544643,ARHGEF4
0.2533988518185671,0.25398520209581643,0.27328079365364477,0.32835391357277677,ARHGEF6
